region,asset,listed,name,symbol,update_dttm,last_page,summary,sector,industry,forum
KR,Equity,KOSDAQ,정상제이엘에스,A040420,,,"{'company': ['정상제이엘에스'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,SG&G,A040610,,,"{'company': ['SG&G'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,아이씨디,A040910,,,"{'company': ['아이씨디'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,폴라리스오피스,A041020,20210408 083009,,"{'company': ['폴라리스오피스'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,넥슨지티,A041140,,,"{'company': ['넥슨지티'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,우리기술투자,A041190,,,"{'company': ['우리기술투자'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,현대에버다임,A041440,20210412 083032,,"{'company': ['현대에버다임'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,한국전자인증,A041460,,,"{'company': ['한국전자인증'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,에스엠,A041510,,,"{'company': ['에스엠'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,이라이콤,A041520,,,"{'company': ['이라이콤'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,플래스크,A041590,20220615 082547,,"{'company': ['플래스크'], 'details': [], 'execs': []}",,,
KR,Equity,KOSPI,상신브레이크,A041650,,,"{'company': ['상신브레이크'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,인바디,A041830,,,"{'company': ['인바디'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,에스텍파마,A041910,,,"{'company': ['에스텍파마'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,메디아나,A041920,,,"{'company': ['메디아나'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,동아화성,A041930,,,"{'company': ['동아화성'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,코미팜,A041960,,,"{'company': ['코미팜'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,카페24,A042000,,,"{'company': ['카페24'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,케이피엠테크,A042040,,,"{'company': ['케이피엠테크'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,에스씨디,A042110,,,"{'company': ['에스씨디'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,비츠로테크,A042370,,,"{'company': ['비츠로테크'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,네오위즈홀딩스,A042420,,,"{'company': ['네오위즈홀딩스'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,링네트,A042500,,,"{'company': ['링네트'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,라온시큐어,A042510,,,"{'company': ['라온시큐어'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,한스바이오메드,A042520,,,"{'company': ['한스바이오메드'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,새로닉스,A042600,,,"{'company': ['새로닉스'], 'details': [], 'execs': []}",,,
KR,Equity,KOSPI,대우조선해양,A042660,,,"{'company': ['대우조선해양'], 'details': [], 'execs': []}",,,
KR,Equity,KOSPI,현대두산인프라코어,A042670,20220615 082547,,"{'company': ['현대두산인프라코어'], 'details': [], 'execs': []}",,,
KR,Equity,KOSPI,한미반도체,A042700,,,"{'company': ['한미반도체'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,상지카일룸,A042940,,,"{'company': ['상지카일룸'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,엑서지21,A043090,20221028 080037,,"{'company': ['한창바이오텍'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,솔고바이오,A043100,,,"{'company': ['솔고바이오'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,바텍,A043150,,,"{'company': ['바텍'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,파루,A043200,,,"{'company': ['파루'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,티에스넥스젠,A043220,20220615 082547,,"{'company': ['티에스넥스젠'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,성호전자,A043260,,,"{'company': ['성호전자'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,케이맥,A043290,,,"{'company': ['케이맥'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,에쎈테크,A043340,,,"{'company': ['에쎈테크'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,디지아이,A043360,,,"{'company': ['디지아이'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,피에이치에이,A043370,20210414 083009,,"{'company': ['피에이치에이'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,크로바하이텍,A043590,,,"{'company': ['크로바하이텍'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,지니뮤직,A043610,,,"{'company': ['지니뮤직'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,국순당,A043650,,,"{'company': ['국순당'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,서울리거,A043710,,,"{'company': ['서울리거'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,자연과환경,A043910,,,"{'company': ['자연과환경'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,조광ILI,A044060,,,"{'company': ['조광ILI'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,KD,A044180,,,"{'company': ['KD'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,위닉스,A044340,,,"{'company': ['위닉스'], 'details': [], 'execs': []}",,,
KR,Equity,KOSPI,주연테크,A044380,,,"{'company': ['주연테크'], 'details': [], 'execs': []}",,,
KR,Equity,KOSPI,KSS해운,A044450,,,"{'company': ['KSS해운'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,블레이드 Ent,A044480,20230111 104024,,"{'company': ['블레이드 Ent'], 'details': ['블루베리 NFT'], 'execs': []}",,,
KR,Equity,KOSDAQ,태웅,A044490,,,"{'company': ['태웅'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,에이치케이,A044780,,,"{'company': ['에이치케이'], 'details': [], 'execs': []}",,,
KR,Equity,KOSPI,코스맥스비티아이,A044820,,,"{'company': ['코스맥스비티아이'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,이글벳,A044960,,,"{'company': ['이글벳'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,오공,A045060,,,"{'company': ['오공'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,한양이엔지,A045100,,,"{'company': ['한양이엔지'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,성우테크론,A045300,,,"{'company': ['성우테크론'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,토탈소프트,A045340,,,"{'company': ['토탈소프트'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,대아티아이,A045390,,,"{'company': ['대아티아이'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,정원엔시스,A045510,,,"{'company': ['정원엔시스'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,크린앤사이언스,A045520,,,"{'company': ['크린앤사이언스'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,에이텍,A045660,,,"{'company': ['에이텍'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,GV,A045890,,,"{'company': ['GV'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,코아시아,A045970,,,"{'company': ['코아시아'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,코다코,A046070,,,"{'company': ['코다코'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,한일네트웍스,A046110,,,"{'company': ['한일네트웍스'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,오르비텍,A046120,,,"{'company': ['오르비텍'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,SBS콘텐츠허브,A046140,,,"{'company': ['SBS콘텐츠허브'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,파나진,A046210,,,"{'company': ['파나진'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,백금T&A,A046310,,,"{'company': ['백금T&A'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,삼화네트웍스,A046390,,,"{'company': ['삼화네트웍스'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,KG모빌리언스,A046440,,,"{'company': ['KG모빌리언스'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,서울반도체,A046890,,,"{'company': ['서울반도체'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,우원개발,A046940,,,"{'company': ['우원개발'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,우리로,A046970,,,"{'company': ['우리로'], 'details': [], 'execs': []}",,,
KR,Equity,KOSPI,대우건설,A047040,,,"{'company': ['대우건설'], 'details': [], 'execs': []}",,,
KR,Equity,KOSPI,포스코인터내셔널,A047050,,,"{'company': ['포스코인터내셔널'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,한빛소프트,A047080,,,"{'company': ['한빛소프트'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,파워로직스,A047310,,,"{'company': ['파워로직스'], 'details': [], 'execs': []}",,,
KR,Equity,KOSPI,유니온머티리얼,A047400,,,"{'company': ['유니온머티리얼'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,이스트소프트,A047560,,,"{'company': ['이스트소프트'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,코데즈컴바인,A047770,,,"{'company': ['코데즈컴바인'], 'details': [], 'execs': []}",,,
KR,Equity,KOSPI,한국항공우주,A047810,,,"{'company': ['한국항공우주'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,초록뱀미디어,A047820,20210408 083010,,"{'company': ['초록뱀미디어'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,HLB제약,A047920,20220615 082547,,"{'company': ['HLB제약'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,오스템임플란트,A048260,,,"{'company': ['오스템임플란트'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,현대바이오,A048410,,,"{'company': ['현대바이오'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,유라테크,A048430,,,"{'company': ['유라테크'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,대동스틸,A048470,,,"{'company': ['대동스틸'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,인트론바이오,A048530,,,"{'company': ['인트론바이오'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,SM C&C,A048550,,,"{'company': ['SM C&C'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,TPC,A048770,,,"{'company': ['TPC'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,엔피케이,A048830,,,"{'company': ['엔피케이'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,시너지이노베이션,A048870,,,"{'company': ['시너지이노베이션'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,대원미디어,A048910,,,"{'company': ['대원미디어'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,인탑스,A049070,,,"{'company': ['인탑스'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,기가레인,A049080,,,"{'company': ['기가레인'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,파인디앤씨,A049120,,,"{'company': ['파인디앤씨'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,셀루메드,A049180,,,"{'company': ['셀루메드'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,코메론,A049430,,,"{'company': ['코메론'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,SGA,A049470,,,"{'company': ['SGA'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,오픈베이스,A049480,,,"{'company': ['오픈베이스'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,유아이엘,A049520,,,"{'company': ['유아이엘'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,잉크테크,A049550,,,"{'company': ['잉크테크'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,재영솔루텍,A049630,,,"{'company': ['재영솔루텍'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,고려신용정보,A049720,,,"{'company': ['고려신용정보'], 'details': [], 'execs': []}",,,
KR,Equity,KOSPI,동원F&B,A049770,,,"{'company': ['동원F&B'], 'details': [], 'execs': []}",,,
KR,Equity,KOSPI,우진플라임,A049800,,,"{'company': ['우진플라임'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,승일,A049830,,,"{'company': ['승일'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,미래컴퍼니,A049950,,,"{'company': ['미래컴퍼니'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,쎌바이오텍,A049960,,,"{'company': ['쎌바이오텍'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,비케이홀딩스,A050090,20220615 082547,,"{'company': ['비케이홀딩스'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,캠시스,A050110,,,"{'company': ['캠시스'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,ES큐브,A050120,20210413 083008,,"{'company': ['ES큐브'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,에스에이치엔엘,A050320,20220615 082547,,"{'company': ['에스에이치엔엘'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,엠피씨플러스,A050540,20221025 080017,,"{'company': ['한국코퍼레이션'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,에스폴리텍,A050760,,,"{'company': ['에스폴리텍'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,아세아텍,A050860,,,"{'company': ['아세아텍'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,쏠리드,A050890,,,"{'company': ['쏠리드'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,수산아이앤티,A050960,,,"{'company': ['수산아이앤티'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,지어소프트,A051160,,,"{'company': ['지어소프트'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,토비스,A051360,,,"{'company': ['토비스'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,인터플렉스,A051370,,,"{'company': ['인터플렉스'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,피씨디렉트,A051380,,,"{'company': ['피씨디렉트'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,YW,A051390,,,"{'company': ['YW'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,나라엠앤디,A051490,,,"{'company': ['나라엠앤디'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,CJ프레시웨이,A051500,,,"{'company': ['CJ프레시웨이'], 'details': [], 'execs': []}",,,
KR,Equity,KOSPI,한전KPS,A051600,,,"{'company': ['한전KPS'], 'details': [], 'execs': []}",,,
KR,Equity,KOSPI,진양화학,A051630,,,"{'company': ['진양화학'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,큐로홀딩스,A051780,,,"{'company': ['큐로홀딩스'], 'details': [], 'execs': []}",,,
KR,Equity,KOSPI,LG생활건강,A051900,,,"{'company': ['LG생활건강'], 'details': [], 'execs': []}",,,
KR,Equity,KOSPI,LG화학,A051910,,,"{'company': ['LG화학'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,중앙디앤엠,A051980,20220615 082547,,"{'company': ['중앙디앤엠'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,에스티큐브,A052020,,,"{'company': ['에스티큐브'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,iMBC,A052220,,,"{'company': ['iMBC'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,현대바이오랜드,A052260,,,"{'company': ['현대바이오랜드'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,초록뱀컴퍼니,A052300,20210416 083008,,"{'company': ['초록뱀컴퍼니'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,코텍,A052330,,,"{'company': ['코텍'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,코나아이,A052400,,,"{'company': ['코나아이'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,오성첨단소재,A052420,,,"{'company': ['오성첨단소재'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,아이크래프트,A052460,,,"{'company': ['아이크래프트'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,한네트,A052600,,,"{'company': ['한네트'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,제일바이오,A052670,,,"{'company': ['제일바이오'], 'details': [], 'execs': []}",,,
KR,Equity,KOSPI,한전기술,A052690,,,"{'company': ['한전기술'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,아모텍,A052710,,,"{'company': ['아모텍'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,아이톡시,A052770,,,"{'company': ['아이톡시'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,액토즈소프트,A052790,,,"{'company': ['액토즈소프트'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,아이앤씨,A052860,,,"{'company': ['아이앤씨'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,KX하이텍,A052900,20220719 082303,,"{'company': ['KMH하이텍'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,바이넥스,A053030,,,"{'company': ['바이넥스'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,지에스이,A053050,,,"{'company': ['지에스이'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,세동,A053060,,,"{'company': ['세동'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,원방테크,A053080,,,"{'company': ['원방테크'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,소리바다,A053110,,,"{'company': ['소리바다'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,프리엠스,A053160,,,"{'company': ['프리엠스'], 'details': [], 'execs': []}",,,
KR,Equity,KOSPI,스카이라이프,A053210,,,"{'company': ['스카이라이프'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,금강철강,A053260,,,"{'company': ['금강철강'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,구영테크,A053270,,,"{'company': ['구영테크'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,예스24,A053280,,,"{'company': ['예스24'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,NE능률,A053290,,,"{'company': ['NE능률'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,한국정보인증,A053300,,,"{'company': ['한국정보인증'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,이니텍,A053350,,,"{'company': ['이니텍'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,세코닉스,A053450,,,"{'company': ['세코닉스'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,웹케시,A053580,,,"{'company': ['웹케시'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,한국테크놀로지,A053590,,,"{'company': ['한국테크놀로지'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,프로텍,A053610,,,"{'company': ['프로텍'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,태양,A053620,,,"{'company': ['태양'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,현진소재,A053660,,,"{'company': ['현진소재'], 'details': [], 'execs': []}",,,
KR,Equity,KOSPI,한미글로벌,A053690,,,"{'company': ['한미글로벌'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,삼보모터스,A053700,,,"{'company': ['삼보모터스'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,안랩,A053800,,,"{'company': ['안랩'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,경남제약,A053950,,,"{'company': ['경남제약'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,오상자이엘,A053980,,,"{'company': ['오상자이엘'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,한국컴퓨터,A054040,,,"{'company': ['한국컴퓨터'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,농우바이오,A054050,,,"{'company': ['농우바이오'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,삼진엘앤디,A054090,,,"{'company': ['삼진엘앤디'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,메디콕스,A054180,,,"{'company': ['메디콕스'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,이랜텍,A054210,,,"{'company': ['이랜텍'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,비츠로시스,A054220,,,"{'company': ['비츠로시스'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,팬스타엔터프라이즈,A054300,,,"{'company': ['팬스타엔터프라이즈'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,케이피티유,A054410,,,"{'company': ['케이피티유'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,텔레칩스,A054450,,,"{'company': ['텔레칩스'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,삼영엠텍,A054540,,,"{'company': ['삼영엠텍'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,APS홀딩스,A054620,,,"{'company': ['APS홀딩스'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,에이디칩스,A054630,,,"{'company': ['에이디칩스'], 'details': [], 'execs': []}",,,
